Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
2019-04-05,37.91,2019-05-30,40.24,37,6.15
2019-08-08,42.69,2019-08-09,41.70,1,-2.32
2019-10-21,42.49,2019-11-08,42.03,14,-1.08
2019-11-13,42.97,2019-12-03,42.48,13,-1.14
2019-11-27,42.98,2019-12-03,42.48,3,-1.16
2020-02-07,44.02,2020-02-24,43.43,10,-1.34
2020-04-07,21.34,2020-05-04,24.03,18,12.61
2020-04-24,24.36,2020-05-04,24.03,6,-1.35
2020-07-15,31.27,2020-07-24,30.07,7,-3.84
2020-08-04,30.61,2020-08-20,30.84,12,0.75
2020-09-15,30.68,2020-10-28,28.17,31,-8.18
2020-09-28,30.36,2020-10-28,28.17,22,-7.21
2020-10-01,30.62,2020-10-19,29.16,12,-4.77
2020-11-09,29.87,2020-12-09,31.45,21,5.29
2021-05-26,41.40,2021-06-18,40.79,16,-1.47
2021-06-21,41.95,2021-06-28,41.59,5,-0.86
2021-07-12,41.88,2021-07-30,41.12,14,-1.81
2021-07-21,41.56,2021-07-30,41.12,7,-1.06
2021-08-20,42.01,2021-09-20,40.57,20,-3.43
2021-09-15,41.70,2021-09-20,40.57,3,-2.71
2021-09-22,41.48,2021-11-26,45.32,46,9.26
2021-12-23,44.00,2022-01-14,44.09,15,0.20
2022-01-31,44.24,2022-04-06,41.14,46,-7.01
2022-02-25,43.07,2022-03-14,39.94,11,-7.27
2022-03-18,41.97,2022-04-06,41.14,13,-1.98
2022-04-18,42.02,2022-04-26,40.44,6,-3.76
2022-05-27,38.43,2022-06-13,35.19,10,-8.43
2022-06-22,37.25,2022-08-11,43.04,35,15.54
2022-10-18,34.75,2022-11-28,37.77,28,8.69
2022-12-29,37.09,2023-02-08,39.21,27,5.72
2023-03-31,39.46,2023-04-26,39.50,17,0.10
2023-06-01,39.90,2023-06-13,39.55,8,-0.88
2023-06-29,39.76,2023-08-09,41.30,28,3.87
2023-09-01,40.67,2023-09-21,40.11,13,-1.38
2023-09-07,40.23,2023-09-21,40.11,10,-0.30
2023-09-22,40.45,2023-10-03,39.76,7,-1.71
2023-09-28,40.72,2023-10-03,39.76,3,-2.36
2023-10-16,40.41,2023-10-20,39.03,4,-3.41
2023-11-02,40.19,2024-02-08,44.57,66,10.90
