Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
1991-06-05,1.30,1991-06-11,1.17,4,-9.91
1991-07-08,1.21,1991-08-05,1.34,20,10.29
1992-03-03,2.31,1992-03-16,2.20,9,-4.57
1992-03-13,2.32,1992-03-16,2.20,1,-4.89
1992-04-13,2.14,1992-04-21,2.08,5,-2.74
1992-05-11,2.04,1992-05-15,1.82,4,-10.56
1992-06-26,1.86,1992-08-12,2.18,32,16.77
1993-01-14,2.70,1993-01-22,2.58,6,-4.35
1993-02-01,2.63,1993-02-08,2.56,5,-2.67
1993-03-10,2.32,1993-04-02,2.32,17,-0.34
1993-03-15,2.39,1993-04-02,2.32,14,-2.95
1993-05-10,2.28,1993-05-28,2.27,14,-0.51
1993-07-14,1.78,1993-08-10,1.66,19,-6.80
1993-07-27,1.75,1993-08-05,1.72,7,-1.56
1993-07-29,1.75,1993-08-10,1.66,8,-5.13
1993-08-19,1.70,1993-08-27,1.67,6,-2.06
1993-09-01,1.69,1993-09-07,1.60,3,-5.31
1993-10-14,1.45,1993-11-15,1.55,22,7.01
1993-12-30,1.43,1994-01-27,1.56,20,8.72
1994-04-07,1.79,1994-04-18,1.70,7,-5.24
1994-05-10,1.73,1994-06-03,1.81,17,4.51
1994-06-30,1.87,1994-07-29,1.92,20,2.93
1994-10-10,1.91,1994-10-24,1.88,10,-1.43
1994-10-25,1.90,1994-11-02,1.86,6,-2.05
1994-11-07,1.92,1995-01-12,2.24,45,16.67
1995-02-21,2.23,1995-03-21,2.30,20,3.15
1995-04-25,2.34,1995-05-24,2.45,21,4.51
1996-03-01,4.20,1996-06-18,6.38,75,51.86
1996-07-30,6.48,1996-08-15,6.49,12,0.24
1996-11-27,6.98,1997-02-06,7.98,48,14.32
1996-12-18,7.38,1997-02-06,7.98,34,8.26
1997-04-30,7.03,1997-05-29,6.92,20,-1.56
1997-05-20,7.06,1997-05-29,6.92,6,-1.99
1997-08-12,7.69,1997-08-15,7.44,3,-3.25
1997-09-18,6.86,1997-10-06,6.53,12,-4.78
1997-11-14,6.09,1997-11-28,6.09,9,0.00
1998-01-05,5.35,1998-03-13,5.60,47,4.67
1998-01-13,5.12,1998-03-13,5.60,41,9.47
1998-01-29,5.13,1998-03-13,5.60,30,9.13
1998-02-02,5.15,1998-03-13,5.60,28,8.80
1998-02-13,5.11,1998-03-13,5.60,19,9.63
1998-04-03,5.63,1998-05-07,5.70,23,1.25
1998-04-21,5.85,1998-05-07,5.70,12,-2.54
1998-06-22,5.70,1998-07-15,6.05,16,6.16
1998-09-16,4.52,1998-10-08,4.62,16,2.25
1998-09-18,4.72,1998-10-08,4.62,14,-1.99
1998-12-15,5.17,1998-12-21,4.89,4,-5.44
1999-01-22,5.22,1999-04-01,7.02,48,34.58
1999-06-18,7.42,1999-07-02,7.00,10,-5.68
1999-07-16,7.38,1999-07-30,6.50,10,-11.86
1999-08-17,6.73,1999-08-31,5.84,10,-13.12
1999-09-08,6.79,1999-09-22,6.53,10,-3.80
1999-10-26,7.18,1999-10-28,6.99,2,-2.61
1999-12-06,5.88,1999-12-10,5.48,4,-6.77
1999-12-17,6.55,2000-01-04,5.69,11,-13.23
2000-01-05,6.02,2000-01-25,6.11,13,1.56
2000-03-13,3.59,2000-05-03,5.30,36,47.39
2000-05-24,5.44,2000-06-06,5.25,8,-3.45
2000-06-27,4.99,2000-07-31,5.47,23,9.55
2000-09-19,5.25,2000-10-09,4.88,14,-7.14
2000-09-25,5.02,2000-10-09,4.88,10,-2.95
2000-10-26,4.90,2000-11-20,5.00,17,2.07
2001-03-21,5.02,2001-05-10,4.92,35,-1.87
2001-04-19,4.95,2001-05-10,4.92,15,-0.56
2001-04-26,4.98,2001-05-10,4.92,10,-1.13
2001-05-16,5.25,2001-05-30,5.12,9,-2.40
2001-07-11,5.29,2001-08-20,6.03,28,13.81
2001-10-02,6.01,2001-10-30,6.01,20,0.00
2002-02-25,7.47,2002-03-22,7.44,19,-0.40
2002-05-08,7.01,2002-06-03,6.51,17,-7.12
2002-05-16,6.98,2002-06-03,6.51,11,-6.79
2002-05-23,6.84,2002-06-04,6.30,7,-7.96
2002-06-17,6.54,2002-06-26,6.13,7,-6.26
2002-06-27,6.43,2002-07-11,6.58,9,2.39
2002-08-22,5.77,2002-10-03,5.25,29,-8.91
2002-09-19,5.50,2002-10-03,5.25,10,-4.48
2002-09-25,5.55,2002-10-03,5.25,6,-5.25
2002-10-14,5.32,2002-11-07,5.57,18,4.60
2002-11-20,5.71,2002-12-09,5.45,12,-4.72
2002-12-20,5.64,2003-01-17,5.63,18,-0.11
2003-01-29,5.71,2003-02-07,5.30,7,-7.16
2003-02-14,5.64,2003-04-17,6.54,43,15.86
2003-05-27,6.74,2003-06-27,6.63,23,-1.52
2003-08-08,6.60,2003-09-10,6.92,22,4.89
2003-11-20,7.83,2003-12-10,8.01,13,2.33
2004-05-25,8.83,2004-07-14,9.09,33,2.97
2004-08-02,9.21,2004-08-05,8.88,3,-3.50
2004-08-16,8.97,2004-10-12,9.75,40,8.68
2005-02-24,10.81,2005-03-14,10.72,12,-0.86
2005-05-09,9.84,2005-06-27,10.72,34,8.94
2005-05-17,9.85,2005-06-27,10.72,28,8.89
2005-08-03,10.87,2005-08-17,9.99,10,-8.01
2005-09-12,10.00,2005-10-13,10.10,23,0.95
2005-09-19,10.43,2005-10-13,10.10,18,-3.22
2006-02-08,10.55,2006-03-07,10.61,18,0.60
2006-03-16,10.75,2006-03-27,10.68,7,-0.66
2006-05-08,10.28,2006-05-17,10.04,7,-2.37
2006-05-26,10.13,2006-06-28,9.96,22,-1.59
2006-07-24,10.08,2006-08-07,9.74,10,-3.37
2006-07-28,9.99,2006-08-02,9.77,3,-2.22
2006-08-28,9.73,2006-10-20,11.07,38,13.81
2007-01-31,12.35,2007-03-02,12.98,21,5.11
2007-05-07,13.47,2007-06-07,13.53,22,0.43
2007-05-21,13.67,2007-06-07,13.53,12,-1.06
2007-06-27,14.57,2007-07-24,14.59,18,0.10
2007-08-07,14.52,2007-08-09,13.47,2,-7.17
2007-08-29,13.87,2007-11-05,15.85,47,14.28
2008-01-30,14.85,2008-02-29,15.05,21,1.35
2008-03-13,15.26,2008-04-14,16.51,21,8.24
2008-05-14,16.86,2008-05-20,16.76,4,-0.59
2008-05-28,16.84,2008-06-12,16.70,11,-0.89
2008-07-23,14.80,2008-08-21,15.15,21,2.35
2008-07-29,14.77,2008-08-21,15.15,17,2.59
2008-08-28,15.30,2008-09-23,15.21,17,-0.64
2008-09-11,15.24,2008-09-23,15.21,8,-0.23
2008-10-30,13.95,2008-11-11,11.42,8,-18.17
2008-11-24,12.58,2008-12-11,12.18,12,-3.16
2009-02-05,11.80,2009-02-13,10.86,6,-7.99
2009-03-11,10.86,2009-04-30,13.12,35,20.82
2009-05-26,13.54,2009-06-16,13.83,15,2.14
2009-07-15,13.23,2009-08-21,13.91,27,5.14
2009-07-24,13.04,2009-08-21,13.91,20,6.67
2009-09-16,14.29,2009-10-26,15.94,28,11.49
2009-12-15,16.09,2010-01-11,16.23,17,0.87
2010-02-16,15.91,2010-05-05,18.80,55,18.16
2010-05-10,19.16,2010-05-13,18.89,3,-1.44
2010-06-03,18.41,2010-06-22,18.11,13,-1.59
2010-06-11,18.08,2010-06-22,18.11,7,0.18
2010-07-15,17.66,2010-08-11,18.02,19,2.02
2010-07-20,17.46,2010-08-11,18.02,16,3.21
2010-09-01,18.03,2010-10-27,20.26,39,12.34
2010-11-18,20.62,2010-12-22,21.74,23,5.43
2011-01-26,21.00,2011-01-28,20.36,2,-3.02
2011-02-01,20.89,2011-03-11,21.79,27,4.33
2011-04-12,19.55,2011-05-25,20.80,30,6.38
2011-06-20,20.81,2011-06-24,20.30,4,-2.46
2011-08-24,21.45,2011-09-09,20.62,11,-3.85
2011-10-05,21.95,2011-11-09,23.09,25,5.19
2011-11-28,23.73,2011-12-14,23.60,12,-0.55
2012-04-16,27.35,2012-04-24,26.69,6,-2.42
2012-04-26,27.59,2012-05-08,27.18,8,-1.47
2012-05-29,27.73,2012-05-30,27.15,1,-2.08
2012-06-07,26.84,2012-06-13,25.55,4,-4.79
2012-07-18,23.66,2012-09-14,24.16,41,2.12
2012-07-24,23.24,2012-09-14,24.16,37,3.96
2012-08-03,23.64,2012-09-14,24.16,29,2.19
2012-10-15,23.90,2012-10-22,23.62,5,-1.18
2012-11-01,23.84,2012-12-14,24.23,30,1.64
2012-11-19,24.08,2012-12-14,24.23,18,0.61
2013-03-13,27.42,2013-05-23,31.67,50,15.46
2013-06-26,30.92,2013-07-24,31.32,19,1.26
2013-08-19,32.35,2013-08-27,31.41,6,-2.94
2013-09-04,32.56,2013-12-11,38.42,69,17.98
2013-12-18,39.28,2014-01-06,38.72,11,-1.43
2014-02-11,36.99,2014-03-21,37.60,27,1.66
2014-04-17,37.01,2014-05-15,36.47,19,-1.47
2014-05-01,36.46,2014-05-15,36.47,10,0.03
2014-05-08,36.53,2014-05-15,36.47,5,-0.15
2014-12-29,48.65,2015-01-15,46.40,12,-4.61
2015-01-08,48.53,2015-02-02,45.96,16,-5.30
2015-01-22,47.92,2015-02-02,45.96,7,-4.10
2015-01-29,47.44,2015-01-30,46.12,1,-2.76
2015-02-18,46.81,2015-03-11,47.67,15,1.84
2015-09-08,55.88,2015-11-09,65.24,44,16.76
2015-11-20,66.32,2015-12-03,64.56,8,-2.66
2015-12-16,65.46,2015-12-31,62.50,10,-4.53
2016-01-26,61.11,2016-02-04,60.17,7,-1.54
2016-01-28,61.20,2016-02-04,60.17,5,-1.68
2016-02-19,59.31,2016-03-07,59.25,11,-0.10
2016-03-14,60.81,2016-03-28,61.34,9,0.87
2016-05-02,59.59,2016-05-18,56.12,12,-5.82
2016-06-21,54.77,2016-06-24,52.59,3,-3.98
2016-06-29,55.13,2016-07-26,56.37,18,2.25
2016-08-11,56.73,2016-09-06,57.41,17,1.20
2016-10-26,51.97,2016-10-31,50.18,3,-3.44
2016-11-17,51.59,2016-12-15,51.29,19,-0.58
2016-12-05,51.85,2016-12-15,51.29,8,-1.08
2017-04-17,56.24,2017-05-16,52.78,21,-6.15
2017-06-05,53.01,2017-06-16,51.10,9,-3.60
2017-06-07,53.23,2017-06-16,51.10,7,-4.00
2017-06-26,53.28,2017-08-11,58.97,33,10.68
2017-09-14,53.73,2017-09-29,51.85,11,-3.50
2017-09-22,53.24,2017-09-27,52.67,3,-1.07
2017-10-18,52.30,2017-12-29,62.55,50,19.60
2018-02-14,67.96,2018-03-01,66.32,10,-2.41
2018-03-12,66.82,2018-04-18,66.20,26,-0.93
2018-03-27,66.17,2018-04-02,64.12,3,-3.10
2018-04-03,66.70,2018-04-18,66.20,11,-0.75
2018-06-29,79.68,2018-07-24,75.53,16,-5.21
2018-11-01,76.79,2018-12-07,73.34,24,-4.49
2018-11-30,75.12,2018-12-07,73.34,4,-2.37
2018-12-12,74.32,2018-12-17,69.90,3,-5.95
2018-12-26,73.01,2019-03-08,84.80,49,16.15
2019-04-04,85.28,2019-05-01,85.90,18,0.73
2019-06-05,82.72,2019-07-22,85.97,32,3.93
2019-08-22,83.31,2019-10-23,92.32,43,10.82
2019-08-26,82.25,2019-10-23,92.32,41,12.24
2019-11-14,91.27,2020-01-24,102.03,47,11.79
2020-02-12,103.00,2020-02-21,100.25,6,-2.67
2020-03-26,84.30,2020-05-01,85.54,25,1.47
2020-07-06,99.95,2020-09-21,113.37,54,13.43
2020-11-04,127.34,2020-11-12,126.64,6,-0.55
2021-02-04,140.63,2021-02-22,136.67,11,-2.82
2021-03-11,141.19,2021-03-19,137.49,6,-2.62
2021-04-12,136.64,2021-05-19,132.96,27,-2.69
2021-04-29,133.26,2021-05-19,132.96,14,-0.23
2021-06-23,133.10,2021-08-18,168.81,39,26.83
2021-10-08,152.48,2021-11-26,168.02,34,10.19
2021-10-12,153.35,2021-11-26,168.02,32,9.57
2021-12-27,167.58,2022-01-10,150.44,10,-10.23
2022-02-09,146.26,2022-02-22,138.19,8,-5.52
2022-02-15,145.58,2022-02-22,138.19,4,-5.08
2022-03-18,131.24,2022-04-06,128.36,13,-2.19
2022-04-14,133.46,2022-04-22,129.07,5,-3.29
2022-05-27,115.99,2022-06-10,114.73,9,-1.09
2022-07-19,109.19,2022-08-19,113.16,23,3.64
2022-09-09,110.97,2022-09-20,102.42,7,-7.70
2022-10-25,91.72,2022-12-16,105.95,37,15.51
2023-03-16,120.65,2023-03-22,119.50,4,-0.95
2023-03-29,120.49,2023-04-06,120.22,6,-0.22
2023-06-14,112.86,2023-08-21,102.86,46,-8.86
2023-07-18,109.72,2023-08-21,102.86,24,-6.25
2023-09-29,95.62,2023-10-27,97.98,20,2.47
2024-01-29,103.88,2024-02-29,103.93,22,0.05
2024-02-06,102.61,2024-02-29,103.93,16,1.29
