Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
2010-07-07,62.93,2010-07-16,62.45,7,-0.76
2010-07-20,64.73,2010-08-19,64.66,22,-0.11
2010-09-03,65.57,2010-10-07,66.10,23,0.81
2010-11-02,65.80,2010-12-28,65.28,38,-0.79
2010-12-01,65.63,2010-12-28,65.28,18,-0.53
2011-02-17,64.70,2011-03-16,62.31,18,-3.69
2011-03-03,63.75,2011-03-16,62.31,9,-2.26
2011-03-21,64.10,2011-06-01,70.29,50,9.66
2011-06-28,69.62,2011-07-11,69.30,8,-0.46
2011-08-17,64.62,2011-09-09,59.99,16,-7.16
2011-08-23,63.48,2011-09-07,61.62,10,-2.93
2011-09-15,63.22,2011-11-04,61.99,36,-1.95
2011-09-27,62.43,2011-11-04,61.99,28,-0.70
2011-10-10,61.87,2011-11-04,61.99,19,0.19
2012-01-19,65.91,2012-01-30,65.41,7,-0.76
2012-03-09,63.15,2012-04-09,65.35,20,3.48
2012-07-25,70.30,2012-08-30,72.18,26,2.67
2012-10-04,70.87,2012-10-11,69.82,5,-1.48
2012-10-18,70.76,2012-10-22,69.60,2,-1.64
2012-11-20,68.91,2012-12-19,69.88,20,1.41
2013-01-08,69.66,2013-02-11,72.36,23,3.88
2013-06-07,82.51,2013-06-12,82.11,3,-0.48
2013-06-27,81.74,2013-07-31,83.54,23,2.20
2013-09-12,79.87,2013-09-25,80.21,9,0.43
2013-10-10,80.69,2013-11-25,85.37,32,5.80
2013-12-26,82.45,2014-01-17,82.20,15,-0.30
2014-02-11,81.25,2014-02-14,78.09,3,-3.89
2014-02-28,80.07,2014-05-15,85.74,53,7.08
2014-08-06,90.51,2014-09-04,91.85,20,1.48
2014-10-20,93.55,2014-12-04,97.75,32,4.49
2014-12-23,97.36,2015-01-28,95.72,23,-1.68
2015-01-07,95.74,2015-01-28,95.72,14,-0.02
2015-02-10,97.99,2015-03-03,98.40,14,0.42
2015-03-27,95.95,2015-04-23,95.73,18,-0.23
2015-05-04,95.95,2015-05-26,95.79,15,-0.17
2015-06-18,95.23,2015-07-27,95.66,26,0.45
2015-07-01,94.52,2015-07-27,95.66,17,1.21
2015-09-16,93.07,2015-11-04,100.62,35,8.11
2015-11-19,100.93,2015-11-20,100.10,1,-0.82
2015-12-16,101.08,2015-12-18,97.90,2,-3.15
2015-12-22,99.80,2016-01-04,98.77,7,-1.03
2016-01-28,97.45,2016-02-26,98.36,20,0.93
2016-05-02,103.43,2016-05-17,102.37,11,-1.02
2016-06-06,102.70,2016-06-24,101.98,14,-0.70
2016-06-29,103.12,2016-07-27,107.48,19,4.23
2016-09-21,107.13,2016-10-05,106.01,10,-1.05
2016-10-18,106.95,2016-11-10,103.25,17,-3.46
2016-10-24,107.31,2016-11-10,103.25,13,-3.78
2016-11-07,106.96,2016-11-10,103.25,3,-3.47
2016-12-07,102.81,2017-01-06,104.56,20,1.70
2017-01-23,104.01,2017-01-27,103.48,4,-0.51
2017-07-20,115.51,2017-08-24,116.22,25,0.61
2017-09-07,116.99,2017-09-13,114.45,4,-2.17
2017-10-12,112.45,2017-10-24,110.75,8,-1.51
2017-11-08,112.00,2018-01-02,118.06,36,5.41
2018-03-08,112.08,2018-03-19,110.36,7,-1.53
2018-04-04,110.18,2018-04-19,105.57,11,-4.18
2018-04-13,109.26,2018-04-18,106.98,3,-2.09
2018-05-21,99.51,2018-08-07,114.22,54,14.78
2018-09-05,113.12,2018-09-24,112.27,13,-0.75
2018-10-19,110.29,2018-12-06,116.84,32,5.94
2019-01-17,109.22,2019-03-08,115.23,34,5.50
2019-08-13,129.93,2019-09-16,134.88,23,3.81
2019-11-26,135.70,2019-12-18,135.97,15,0.20
2020-01-13,136.53,2020-02-24,142.64,28,4.48
2020-03-30,125.48,2020-04-30,132.29,22,5.43
2020-06-16,131.67,2020-08-06,135.86,36,3.18
2020-06-30,132.26,2020-08-06,135.86,26,2.72
2020-09-28,137.97,2020-10-26,138.06,20,0.07
2020-11-10,141.72,2020-12-14,144.23,23,1.77
2021-02-05,140.96,2021-02-11,134.97,4,-4.25
2021-03-10,133.58,2021-04-26,143.36,32,7.32
2021-06-30,148.17,2021-08-04,154.05,24,3.97
2021-10-06,154.96,2021-11-26,161.14,36,3.99
2021-12-03,164.71,2022-01-24,173.33,34,5.23
2022-01-31,173.52,2022-02-04,172.49,4,-0.59
2022-03-18,162.79,2022-04-29,171.71,29,5.48
2022-05-04,173.86,2022-05-18,163.65,10,-5.87
2022-05-26,170.11,2022-06-14,156.12,12,-8.22
2022-06-23,164.10,2022-07-20,168.26,18,2.54
2022-10-12,169.39,2022-11-14,176.73,23,4.33
2023-02-09,172.78,2023-02-28,173.53,12,0.43
2023-03-15,176.63,2023-05-18,191.56,45,8.45
2023-06-15,185.71,2023-06-28,183.70,8,-1.08
2023-07-13,187.53,2023-07-18,184.45,3,-1.64
2023-09-11,178.93,2023-09-26,172.52,11,-3.58
2023-10-30,162.28,2023-11-29,167.16,21,3.01
2023-12-12,168.47,2023-12-15,167.00,3,-0.87
2024-01-29,168.15,2024-02-09,167.67,9,-0.29
2024-02-23,169.60,2024-02-29,165.34,4,-2.51
