Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
1992-07-21,2.24,1992-08-06,2.23,12,-0.35
1992-08-26,2.24,1992-09-28,2.41,22,7.50
1992-12-21,2.83,1993-01-04,2.66,8,-5.94
1993-01-06,2.78,1993-01-26,2.75,14,-1.12
1993-02-02,2.78,1993-02-09,2.62,5,-5.76
1993-02-05,2.78,1993-02-09,2.62,2,-5.76
1993-02-25,2.64,1993-03-22,2.61,17,-1.19
1993-05-04,2.75,1993-05-13,2.68,7,-2.56
1993-08-16,2.43,1993-09-14,2.35,20,-3.22
1993-08-20,2.38,1993-08-26,2.25,4,-5.41
1993-08-31,2.35,1993-09-14,2.35,9,0.17
1993-11-10,2.54,1993-11-22,2.41,8,-5.38
1993-11-30,2.50,1993-12-09,2.54,7,1.41
1994-02-25,2.53,1994-03-29,2.58,22,1.85
1994-04-19,2.75,1994-06-21,3.29,43,19.43
1994-07-18,3.16,1994-09-12,3.51,39,11.14
1994-07-22,3.16,1994-09-12,3.51,35,11.00
1994-10-12,3.52,1994-10-14,3.50,2,-0.56
1995-01-11,3.84,1995-01-25,3.86,10,0.61
1995-02-08,3.87,1995-04-03,4.38,37,13.13
1995-02-22,3.84,1995-04-03,4.38,28,13.82
1995-08-09,6.03,1995-08-21,5.91,8,-2.07
1995-09-08,5.97,1995-10-04,5.38,18,-9.82
1995-10-17,5.70,1995-11-07,5.81,15,2.06
1995-12-06,5.66,1995-12-14,5.55,6,-2.07
1995-12-19,5.68,1996-01-09,5.01,13,-11.76
1996-01-18,5.48,1996-02-29,6.17,29,12.62
1996-07-18,7.49,1996-08-26,7.68,27,2.50
1996-07-25,7.41,1996-08-26,7.68,22,3.69
1997-04-07,11.98,1997-05-16,14.43,29,20.40
1997-08-20,17.57,1997-09-15,16.34,17,-7.03
1997-09-04,17.27,1997-09-15,16.34,7,-5.43
1997-09-23,16.94,1997-10-16,16.74,17,-1.18
1997-10-21,17.31,1997-10-24,16.92,3,-2.26
1997-11-14,16.66,1997-12-11,17.38,18,4.31
1998-01-13,16.52,1998-03-05,20.02,35,21.19
1998-06-04,21.52,1998-07-28,28.06,37,30.43
1998-08-18,27.81,1998-08-28,26.31,8,-5.39
1998-09-14,26.50,1998-10-01,26.02,13,-1.83
1998-10-15,26.36,1999-01-14,35.44,62,34.44
1999-03-05,38.73,1999-04-14,42.94,27,10.85
1999-05-28,40.34,1999-06-11,39.06,9,-3.18
1999-06-04,39.78,1999-06-11,39.06,5,-1.81
1999-08-23,43.22,1999-09-23,45.59,22,5.50
1999-10-06,46.84,1999-10-12,46.28,4,-1.20
1999-10-20,46.12,1999-11-17,42.50,20,-7.86
1999-11-22,44.91,2000-01-06,55.00,31,22.48
2000-02-04,53.28,2000-02-09,52.00,3,-2.40
2000-03-09,50.00,2000-04-03,45.44,17,-9.12
2000-06-02,33.16,2000-07-17,39.09,30,17.91
2000-08-08,37.06,2000-09-14,32.91,26,-11.21
2000-10-19,30.94,2000-11-20,33.59,22,8.59
2001-01-05,24.56,2001-02-09,29.56,24,20.36
2001-03-01,29.68,2001-03-09,28.34,6,-4.50
2001-03-23,28.28,2001-05-14,34.36,35,21.49
2001-04-05,28.38,2001-05-14,34.36,26,21.09
2001-06-27,35.57,2001-07-02,35.30,3,-0.76
2001-07-12,35.80,2001-07-20,34.59,6,-3.38
2001-10-03,28.11,2001-10-31,29.08,20,3.41
2002-03-01,30.68,2002-03-20,30.05,13,-2.07
2002-05-08,27.49,2002-06-21,26.14,31,-4.89
2002-05-14,27.44,2002-06-03,24.71,13,-9.95
2002-06-12,27.77,2002-06-21,26.14,7,-5.87
2002-07-05,27.42,2002-07-19,24.78,10,-9.64
2002-08-08,24.45,2002-08-30,24.54,16,0.35
2002-10-10,23.19,2002-12-05,27.67,39,19.32
2003-01-03,26.89,2003-01-17,25.73,10,-4.33
2003-02-18,24.96,2003-03-10,22.95,14,-8.05
2003-03-13,24.67,2003-03-31,24.21,12,-1.86
2003-06-11,24.88,2003-07-21,26.04,27,4.66
2003-08-19,26.62,2003-09-25,28.24,26,6.09
2003-12-01,25.84,2004-01-13,27.43,29,6.15
2004-04-02,25.85,2004-04-16,25.16,9,-2.67
2004-04-19,25.53,2004-05-07,25.78,14,0.98
2004-05-25,26.10,2004-07-08,27.64,29,5.90
2004-08-25,27.55,2004-10-22,27.74,41,0.69
2004-09-07,27.36,2004-10-22,27.74,33,1.39
2004-12-13,27.25,2005-01-19,25.98,25,-4.66
2004-12-21,27.07,2004-12-30,26.76,6,-1.15
2005-02-01,26.39,2005-02-18,25.48,13,-3.45
2005-02-04,26.32,2005-02-09,26.07,3,-0.95
2005-04-06,24.67,2005-04-15,24.46,7,-0.85
2005-04-18,24.65,2005-04-20,24.32,2,-1.34
2005-04-21,25.28,2005-04-28,24.45,5,-3.28
2005-07-08,25.09,2005-08-24,26.81,33,6.86
2005-10-19,25.09,2005-12-08,27.69,35,10.36
2005-10-24,25.10,2005-12-08,27.69,32,10.32
2006-01-04,26.97,2006-01-20,26.41,11,-2.08
2006-01-27,27.79,2006-02-07,26.94,7,-3.06
2006-02-27,27.05,2006-03-23,26.85,18,-0.74
2006-04-27,27.25,2006-04-28,24.15,1,-11.38
2006-05-25,23.74,2006-06-06,22.13,7,-6.78
2006-06-19,22.55,2006-07-12,22.64,16,0.40
2006-07-19,23.40,2006-07-20,22.85,1,-2.35
2007-03-21,28.52,2007-05-23,30.58,44,7.22
2007-03-29,27.75,2007-05-23,30.58,38,10.20
2007-06-14,30.52,2007-07-10,29.33,17,-3.90
2007-07-03,30.02,2007-07-26,29.98,16,-0.13
2007-07-12,30.07,2007-07-26,29.98,10,-0.30
2007-08-24,28.81,2007-11-12,33.38,55,15.86
2007-08-31,28.73,2007-11-12,33.38,50,16.19
2007-12-05,34.15,2008-01-04,34.38,20,0.67
2008-03-05,28.12,2008-04-28,28.99,37,3.09
2008-03-10,28.05,2008-04-28,28.99,34,3.35
2008-03-17,28.30,2008-04-28,28.99,29,2.44
2008-03-31,28.38,2008-04-28,28.99,20,2.15
2008-04-16,28.95,2008-04-28,28.99,8,0.14
2008-06-13,29.07,2008-07-01,26.87,12,-7.57
2008-07-16,27.26,2008-08-29,27.29,32,0.11
2008-07-23,26.43,2008-08-29,27.29,27,3.25
2008-07-25,26.16,2008-08-04,25.28,6,-3.36
2008-07-29,26.11,2008-08-04,25.28,4,-3.18
2008-08-05,26.21,2008-08-29,27.29,18,4.12
2008-09-11,27.34,2008-09-15,26.82,2,-1.90
2008-09-25,26.61,2008-09-29,25.01,2,-6.01
2008-09-30,26.69,2008-10-06,24.91,4,-6.67
2008-10-13,25.50,2008-11-12,20.30,22,-20.39
2008-11-04,23.53,2008-11-06,20.88,2,-11.26
2008-12-08,21.01,2009-01-07,19.51,20,-7.14
2008-12-16,20.11,2009-01-07,19.51,14,-2.98
2009-01-02,20.33,2009-01-07,19.51,3,-4.03
2009-02-04,18.63,2009-02-17,18.09,8,-2.90
2009-03-11,17.11,2009-04-20,18.61,27,8.77
2009-03-17,16.90,2009-04-20,18.61,23,10.12
2009-10-08,25.67,2009-12-08,29.57,42,15.19
2010-02-18,28.97,2010-03-31,29.29,29,1.10
2010-02-24,28.63,2010-03-31,29.29,25,2.31
2010-06-15,26.58,2010-06-25,24.53,8,-7.71
2010-07-12,24.83,2010-08-05,25.37,18,2.17
2010-09-13,25.11,2010-09-29,24.50,12,-2.43
2010-10-12,24.83,2010-11-12,26.27,23,5.80
2010-12-02,26.89,2011-01-21,28.02,34,4.20
2011-03-24,25.81,2011-04-14,25.42,15,-1.51
2011-03-30,25.61,2011-04-14,25.42,11,-0.74
2011-04-01,25.48,2011-04-14,25.42,9,-0.24
2011-04-20,25.76,2011-05-02,25.66,7,-0.39
2011-06-17,24.26,2011-08-02,26.80,31,10.47
2011-08-29,25.84,2011-09-21,25.99,16,0.58
2011-10-05,25.89,2011-10-31,26.63,18,2.86
2011-11-08,27.16,2011-11-09,26.20,1,-3.53
2011-12-05,25.70,2012-03-21,31.91,73,24.16
2012-04-20,32.42,2012-05-04,30.98,10,-4.44
2012-06-08,29.65,2012-07-09,30.00,20,1.18
2012-06-12,29.29,2012-07-09,30.00,18,2.42
2012-07-18,30.45,2012-07-23,29.28,3,-3.84
2012-08-03,29.75,2012-08-30,30.32,19,1.92
2012-11-01,29.52,2012-11-08,28.81,5,-2.41
2012-12-10,26.94,2013-02-06,27.34,39,1.48
2012-12-17,27.10,2012-12-28,26.55,8,-2.03
2013-01-02,27.62,2013-02-06,27.34,24,-1.01
2013-01-15,27.21,2013-02-06,27.34,15,0.48
2013-07-09,34.35,2013-07-19,31.40,8,-8.59
2013-08-08,32.89,2013-09-03,31.88,17,-3.07
2013-08-22,32.39,2013-09-03,31.88,7,-1.57
2013-09-10,32.39,2013-09-24,32.45,10,0.19
2014-01-15,36.76,2014-02-05,35.82,14,-2.56
2014-05-12,39.97,2014-05-15,39.60,3,-0.93
2014-10-24,46.13,2014-11-21,47.98,20,4.01
2014-12-19,47.66,2014-12-29,47.45,5,-0.44
2015-01-08,47.59,2015-01-15,45.48,5,-4.43
2015-01-22,47.13,2015-01-27,42.66,3,-9.48
2015-02-13,43.87,2015-05-20,47.58,66,8.46
2015-03-20,42.88,2015-04-02,40.29,9,-6.04
2015-04-10,41.72,2015-05-20,47.58,28,14.05
2015-06-18,46.72,2015-06-29,44.37,7,-5.03
2015-07-13,45.54,2015-07-28,45.34,11,-0.44
2015-09-15,43.98,2015-11-17,52.97,45,20.44
2016-01-29,55.09,2016-02-03,52.16,3,-5.32
2016-02-17,52.42,2016-04-11,54.31,37,3.61
2016-05-16,51.83,2016-06-09,51.62,17,-0.41
2016-05-24,51.59,2016-06-09,51.62,11,0.06
2016-06-23,51.91,2016-06-27,48.43,2,-6.70
2016-06-30,51.17,2016-08-31,57.46,43,12.29
2016-09-21,57.76,2016-09-26,56.90,3,-1.49
2017-07-10,69.98,2017-08-02,72.26,17,3.26
2017-12-08,84.16,2018-02-05,88.00,38,4.56
2018-02-06,91.33,2018-02-08,85.01,2,-6.92
2018-02-15,92.66,2018-03-19,92.89,21,0.25
2018-03-26,93.78,2018-04-25,92.31,21,-1.57
2018-04-05,92.38,2018-04-25,92.31,14,-0.08
2018-07-06,101.16,2018-08-15,107.66,28,6.43
2018-11-05,107.51,2018-11-12,106.87,5,-0.60
2018-11-15,107.28,2018-11-20,101.71,3,-5.19
2018-11-26,106.47,2018-12-07,104.82,8,-1.55
2019-01-08,102.80,2019-01-29,102.94,14,0.14
2019-06-05,125.83,2019-07-17,136.27,29,8.30
2019-08-08,138.89,2019-09-10,136.08,22,-2.02
2019-08-19,138.41,2019-09-10,136.08,15,-1.68
2019-08-29,138.12,2019-09-10,136.08,7,-1.48
2019-10-04,138.12,2019-10-18,137.41,10,-0.51
2020-03-26,156.11,2020-05-27,181.81,42,16.46
2020-09-30,210.33,2020-10-26,210.08,18,-0.12
2020-11-04,216.39,2020-11-10,211.01,4,-2.49
2021-01-08,219.62,2021-02-22,234.51,29,6.78
2021-01-20,224.34,2021-02-22,234.51,22,4.53
2021-03-11,237.13,2021-04-28,254.56,33,7.35
2021-05-24,250.78,2021-09-09,297.25,75,18.53
2021-10-07,294.85,2021-11-26,329.68,35,11.81
2021-12-07,334.92,2021-12-14,328.34,5,-1.96
2021-12-22,333.20,2022-01-04,329.01,8,-1.26
2022-01-31,310.98,2022-03-08,275.85,25,-11.30
2022-02-04,305.94,2022-02-11,295.04,5,-3.56
2022-02-08,304.56,2022-02-11,295.04,3,-3.13
2022-03-02,300.19,2022-04-06,299.50,25,-0.23
2022-03-16,294.39,2022-04-06,299.50,15,1.74
2022-05-04,289.98,2022-05-09,264.58,3,-8.76
2022-05-27,273.24,2022-06-13,242.26,10,-11.34
2022-06-24,267.70,2022-08-22,277.75,40,3.75
2022-07-20,262.27,2022-08-22,277.75,23,5.90
2022-07-27,268.74,2022-08-22,277.75,18,3.35
2022-10-04,248.88,2022-10-10,229.25,4,-7.89
2022-10-17,237.53,2022-10-26,231.32,7,-2.61
2022-11-10,242.98,2022-12-07,244.37,18,0.57
2023-01-12,238.51,2023-02-21,252.67,26,5.94
2023-03-14,260.79,2023-04-24,281.77,28,8.04
2023-08-23,327.00,2023-09-18,329.06,17,0.63
2023-08-29,328.41,2023-09-18,329.06,13,0.20
2023-10-06,327.26,2023-12-04,369.14,40,12.80
