Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
2012-11-20,68.91,2012-12-19,69.88,20,1.41
2013-01-08,69.66,2013-02-11,72.36,23,3.88
2013-06-27,81.74,2013-07-31,83.54,23,2.20
2013-09-12,79.87,2013-09-25,80.21,9,0.43
2013-10-10,80.69,2013-11-25,85.37,32,5.80
2013-12-26,82.45,2014-02-03,78.57,25,-4.71
2014-02-11,81.25,2014-02-14,78.09,3,-3.89
2014-02-28,80.07,2014-05-15,85.74,53,7.08
2014-10-20,93.55,2014-12-04,97.75,32,4.49
2014-12-23,97.36,2015-01-28,95.72,23,-1.68
2015-01-07,95.74,2015-01-28,95.72,14,-0.02
2015-02-10,97.99,2015-03-03,98.40,14,0.42
2015-03-27,95.95,2015-05-26,95.79,40,-0.17
2015-06-18,95.23,2015-07-27,95.66,26,0.45
2015-09-16,93.07,2015-11-04,100.62,35,8.11
2016-01-28,97.45,2016-02-26,98.36,20,0.93
2016-06-06,102.70,2016-06-24,101.98,14,-0.70
2016-09-21,107.13,2016-10-05,106.01,10,-1.05
2016-12-07,102.81,2017-01-06,104.56,20,1.70
2017-01-23,104.01,2017-04-11,111.73,55,7.42
2017-07-20,115.51,2017-08-24,116.22,25,0.61
2017-10-12,112.45,2018-01-02,118.06,55,4.99
2017-11-08,112.00,2018-01-02,118.06,36,5.41
2018-03-08,112.08,2018-03-23,106.15,11,-5.29
2018-04-04,110.18,2018-04-19,105.57,11,-4.18
2018-05-21,99.51,2018-08-07,114.22,54,14.78
2018-10-19,110.29,2018-12-06,116.84,32,5.94
2019-01-17,109.22,2019-03-08,115.23,34,5.50
2019-08-13,129.93,2019-09-16,134.88,23,3.81
2019-11-26,135.70,2019-12-18,135.97,15,0.20
2020-03-30,125.48,2020-08-06,135.86,90,8.27
2020-09-28,137.97,2020-10-26,138.06,20,0.07
2020-11-10,141.72,2020-12-14,144.23,23,1.77
2021-02-05,140.96,2021-02-11,134.97,4,-4.25
2021-03-10,133.58,2021-04-26,143.36,32,7.32
2021-10-06,154.96,2021-11-26,161.14,36,3.99
2022-03-18,162.79,2022-04-29,171.71,29,5.48
2022-05-26,170.11,2022-06-14,156.12,12,-8.22
2022-06-23,164.10,2022-07-20,168.26,18,2.54
2022-10-12,169.39,2022-11-14,176.73,23,4.33
2023-02-09,172.78,2023-02-28,173.53,12,0.43
2023-06-15,185.71,2023-08-01,186.82,31,0.60
2023-09-11,178.93,2023-09-26,172.52,11,-3.58
2023-10-30,162.28,2023-11-29,167.16,21,3.01
2024-03-18,171.26,2024-04-05,169.14,13,-1.24
