Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
1991-05-30,6.69,1992-01-21,8.65,163,29.26
1991-06-14,6.44,1992-01-21,8.65,152,34.23
1991-06-27,6.47,1992-01-21,8.65,143,33.72
1991-08-23,6.69,1992-01-21,8.65,103,29.26
1992-03-13,8.90,1992-12-31,10.53,203,18.38
1992-04-14,8.95,1992-12-31,10.53,181,17.73
1992-07-17,8.33,1992-12-31,10.53,116,26.49
1993-01-14,10.63,1995-12-12,15.39,736,44.76
1993-04-13,10.31,1995-12-12,15.39,675,49.28
1993-05-04,9.86,1995-12-12,15.39,660,56.03
1993-05-19,9.86,1995-12-12,15.39,649,56.03
1993-06-01,9.81,1995-12-12,15.39,641,56.82
1993-07-01,9.62,1995-12-12,15.39,619,60.05
1993-07-12,9.57,1995-12-12,15.39,613,60.88
1993-09-10,9.72,1995-12-12,15.39,570,58.42
1994-03-02,10.46,1995-12-12,15.39,450,47.16
1994-04-25,10.14,1995-12-12,15.39,413,51.83
1994-05-17,10.06,1995-12-12,15.39,398,52.96
1994-08-02,10.41,1995-12-12,15.39,345,47.86
1994-12-14,11.15,1995-12-12,15.39,251,38.00
1995-06-05,12.52,1995-12-12,15.39,133,22.97
1995-07-24,12.59,1995-12-12,15.39,99,22.24
1996-01-05,14.87,2010-11-16,39.18,3743,163.51
1996-03-14,15.86,2010-11-16,39.18,3695,147.04
1996-04-30,15.42,2010-11-16,39.18,3663,154.19
1996-05-13,15.37,2010-11-16,39.18,3654,155.01
1996-06-24,15.02,2010-11-16,39.18,3625,160.90
1996-07-17,15.12,2010-11-16,39.18,3609,159.19
1996-11-06,16.65,2010-11-16,39.18,3530,135.27
1996-12-13,16.75,2010-11-16,39.18,3504,133.88
1997-02-11,16.70,2010-11-16,39.18,3464,134.58
1997-04-04,17.10,2010-11-16,39.18,3428,129.14
1997-07-07,19.50,2010-11-16,39.18,3364,100.90
1997-09-02,18.56,2010-11-16,39.18,3324,111.09
1998-04-30,26.54,2010-11-16,39.18,3158,47.62
1998-06-02,25.55,2010-11-16,39.18,3136,53.35
1998-08-17,27.61,2010-11-16,39.18,3083,41.93
1998-09-02,27.73,2010-11-16,39.18,3071,41.29
1998-10-14,29.32,2010-11-16,39.18,3042,33.65
1998-12-17,30.73,2010-11-16,39.18,2997,27.50
1999-01-28,31.92,2010-11-16,39.18,2970,22.75
1999-03-18,32.52,2010-11-16,39.18,2936,20.51
1999-06-18,33.51,2010-11-16,39.18,2872,16.94
1999-08-17,32.22,2010-11-16,39.18,2831,21.62
1999-09-01,31.87,2010-11-16,39.18,2820,22.94
2000-01-19,42.88,2014-12-10,84.13,3747,96.22
2000-03-13,35.74,2010-11-16,39.18,2687,9.64
2000-04-20,40.15,2014-12-10,84.13,3682,109.55
2000-08-03,41.39,2014-12-10,84.13,3610,103.27
2000-10-24,50.41,2014-12-10,84.13,3553,66.89
2000-12-27,49.81,2014-12-10,84.13,3509,68.89
2001-01-09,48.13,2014-12-10,84.13,3501,74.80
2001-02-08,47.54,2014-12-10,84.13,3480,76.95
2001-02-28,46.79,2014-12-10,84.13,3467,79.80
2001-04-02,43.21,2014-12-10,84.13,3444,94.68
2001-04-18,43.05,2014-12-10,84.13,3433,95.44
2001-07-09,41.88,2014-12-10,84.13,3377,100.88
2001-08-16,39.69,2014-12-10,84.13,3349,111.95
2001-10-03,39.67,2014-12-10,84.13,3320,112.08
2002-02-25,42.79,2014-12-10,84.13,3222,96.59
2002-03-01,43.22,2014-12-10,84.13,3218,94.65
2002-05-08,41.19,2014-12-10,84.13,3171,104.24
2002-08-07,29.03,2010-11-16,39.18,2085,34.99
2002-10-01,29.15,2010-11-16,39.18,2047,34.44
2002-10-10,28.85,2010-11-16,39.18,2040,35.81
2003-01-02,32.21,2010-11-16,39.18,1983,21.63
2003-02-21,26.94,2010-11-16,39.18,1949,45.45
2003-03-21,25.70,2010-11-16,39.18,1929,52.45
2003-10-06,29.90,2010-11-16,39.18,1792,31.05
2003-11-07,30.32,2010-11-16,39.18,1768,29.24
2004-03-31,33.31,2010-11-16,39.18,1670,17.64
2004-07-27,32.63,2010-11-16,39.18,1590,20.10
2004-08-24,31.95,2010-11-16,39.18,1570,22.63
2004-10-25,33.95,2010-11-16,39.18,1527,15.41
2004-12-23,35.81,2010-11-16,39.18,1485,9.41
2005-01-18,35.01,2010-11-16,39.18,1469,11.93
2005-02-25,34.10,2010-11-16,39.18,1442,14.90
2005-05-03,35.05,2010-11-16,39.18,1396,11.78
2005-07-11,33.61,2010-11-16,39.18,1349,16.58
2005-09-28,34.20,2010-11-16,39.18,1293,14.56
2006-01-24,36.53,2010-11-16,39.18,1213,7.27
2006-02-08,35.80,2010-11-16,39.18,1202,9.45
2006-04-27,36.57,2010-11-16,39.18,1148,7.15
2006-05-19,36.01,2010-11-16,39.18,1132,8.80
2006-07-28,34.82,2010-11-16,39.18,1084,12.52
2007-02-01,38.46,2010-11-16,39.18,956,1.87
2007-03-21,40.08,2014-12-10,84.13,1946,109.90
2007-08-06,42.18,2014-12-10,84.13,1851,99.47
2007-09-19,40.59,2014-12-10,84.13,1820,107.28
2007-12-10,40.89,2014-12-10,84.13,1763,105.76
2007-12-24,40.18,2014-12-10,84.13,1753,109.36
2008-01-31,35.63,2010-11-16,39.18,705,9.98
2008-02-12,34.51,2010-11-16,39.18,697,13.53
2008-03-18,35.40,2010-11-16,39.18,673,10.69
2008-06-04,38.13,2010-11-16,39.18,619,2.76
2008-07-17,37.23,2010-11-16,39.18,589,5.26
2008-07-31,37.50,2010-11-16,39.18,579,4.50
2008-09-19,39.17,2010-11-16,39.18,544,0.02
2008-10-31,30.68,2010-11-16,39.18,514,27.70
2009-03-12,30.83,2010-11-16,39.18,425,27.08
2009-07-15,30.83,2010-11-16,39.18,339,27.11
2010-02-16,36.26,2010-11-16,39.18,191,8.06
2010-06-02,36.41,2010-11-16,39.18,117,7.62
2010-06-10,36.89,2010-11-16,39.18,111,6.21
2010-07-12,35.98,2010-11-16,39.18,90,8.91
2010-09-03,35.19,2010-11-16,39.18,51,11.35
2011-03-21,43.81,2014-12-10,84.13,938,92.03
2011-06-29,46.12,2014-12-10,84.13,868,82.42
2011-08-23,42.38,2014-12-10,84.13,830,98.52
2011-10-06,42.84,2014-12-10,84.13,799,96.40
2011-11-30,44.86,2014-12-10,84.13,761,87.56
2012-02-28,47.88,2014-12-10,84.13,701,75.70
2012-04-17,48.77,2014-12-10,84.13,667,72.50
2012-06-06,46.61,2014-12-10,84.13,632,80.49
2012-11-29,49.41,2014-12-10,84.13,511,70.26
2013-10-14,63.97,2014-12-10,84.13,292,31.52
2014-02-18,67.16,2014-12-10,84.13,206,25.28
2014-04-17,67.00,2014-12-10,84.13,164,25.57
2014-10-03,74.85,2014-12-10,84.13,47,12.40
2015-01-08,85.17,2015-11-03,86.73,207,1.83
2015-02-03,85.14,2015-11-03,86.73,190,1.87
2015-04-06,86.25,2015-11-03,86.73,148,0.56
2015-04-23,85.77,2015-11-03,86.73,135,1.12
2015-06-22,85.00,2015-11-03,86.73,94,2.04
2015-07-15,82.50,2015-11-03,86.73,78,5.13
2015-07-29,82.34,2015-11-03,86.73,68,5.33
2015-09-15,78.89,2015-11-03,86.73,35,9.94
2015-12-16,86.20,2017-01-18,102.91,273,19.39
2016-01-26,80.89,2017-01-18,102.91,247,27.22
2016-05-24,87.46,2017-01-18,102.91,164,17.67
2016-06-28,87.92,2017-01-18,102.91,140,17.05
2016-08-23,89.98,2017-01-18,102.91,101,14.37
2016-09-21,88.88,2017-01-18,102.91,81,15.79
2016-10-24,87.67,2017-01-18,102.91,58,17.38
2017-02-15,99.65,2017-08-11,108.81,123,9.19
2017-05-24,99.98,2017-08-11,108.81,55,8.83
2017-09-01,107.35,2018-06-26,135.09,204,25.84
2017-11-29,113.33,2018-06-26,135.09,143,19.20
2018-02-23,117.65,2018-06-26,135.09,85,14.82
2018-04-04,116.72,2018-06-26,135.09,58,15.74
2018-08-07,137.91,2021-11-26,229.62,833,66.50
2018-10-31,144.08,2021-11-26,229.62,773,59.37
2019-01-09,131.42,2021-11-26,229.62,727,74.72
2019-06-05,162.65,2021-11-26,229.62,626,41.17
2019-08-08,170.32,2021-11-26,229.62,581,34.82
2019-10-10,160.72,2021-11-26,229.62,537,42.87
2019-11-08,162.73,2021-11-26,229.62,516,41.10
2020-03-30,137.82,2021-11-26,229.62,420,66.61
2020-08-18,139.95,2021-11-26,229.62,322,64.07
2020-09-28,137.31,2021-11-26,229.62,294,67.23
2021-01-28,166.75,2021-11-26,229.62,210,37.70
2021-10-01,202.00,2021-11-26,229.62,39,13.67
2022-02-25,204.36,2022-08-26,250.48,126,22.57
2022-05-26,218.28,2022-08-26,250.48,63,14.75
2022-06-24,218.79,2022-08-26,250.48,44,14.48
2022-10-04,236.62,2023-08-22,249.53,221,5.46
2022-10-17,233.08,2023-08-22,249.53,212,7.06
2023-01-11,245.05,2023-08-22,249.53,153,1.83
2023-01-23,240.96,2023-08-22,249.53,146,3.56
2023-02-17,228.70,2023-08-22,249.53,127,9.11
2023-03-03,224.75,2023-08-22,249.53,118,11.03
2023-03-29,219.90,2023-08-22,249.53,100,13.47
2023-04-27,216.16,2023-08-22,249.53,80,15.44
2023-05-18,215.43,2023-08-22,249.53,65,15.83
2023-06-02,216.52,2023-08-22,249.53,55,15.25
