Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
2009-08-21,20.80,2018-02-05,85.73,2128,312.11
2010-02-16,24.70,2018-02-05,85.73,2007,247.07
2010-06-15,27.34,2018-02-05,85.73,1924,213.54
2010-07-15,25.78,2018-02-05,85.73,1903,232.59
2010-09-01,25.54,2018-02-05,85.73,1869,235.65
2011-06-21,35.67,2018-02-05,85.73,1667,140.34
2011-08-29,29.75,2018-02-05,85.73,1619,188.11
2011-10-10,29.70,2018-02-05,85.73,1590,188.63
2011-11-30,32.52,2018-02-05,85.73,1554,163.64
2012-04-17,36.83,2018-02-05,85.73,1460,132.79
2012-05-29,35.93,2018-02-05,85.73,1431,138.58
2012-06-15,34.74,2018-02-05,85.73,1418,146.75
2012-06-29,35.00,2018-02-05,85.73,1408,144.91
2012-07-18,35.02,2018-02-05,85.73,1396,144.77
2012-11-19,35.56,2018-02-05,85.73,1311,141.11
2013-04-30,40.96,2018-02-05,85.73,1201,109.30
2013-09-04,45.04,2018-02-05,85.73,1113,90.34
2013-10-11,46.67,2018-02-05,85.73,1086,83.68
2014-02-12,50.78,2018-02-05,85.73,1002,68.83
2014-04-01,50.58,2018-02-05,85.73,969,69.48
2014-04-21,50.13,2018-02-05,85.73,956,71.02
2014-08-11,50.55,2018-02-05,85.73,878,69.59
2014-10-17,50.27,2018-02-05,85.73,830,70.54
2015-01-27,56.89,2018-02-05,85.73,762,50.69
2015-05-08,56.48,2018-02-05,85.73,691,51.79
2015-09-15,59.42,2018-02-05,85.73,602,44.28
2015-10-02,58.25,2018-02-05,85.73,589,47.18
2015-12-29,63.29,2018-02-05,85.73,529,35.44
2016-02-04,58.10,2018-02-05,85.73,504,47.54
2016-02-16,58.13,2018-02-05,85.73,497,47.47
2016-09-30,69.49,2018-02-05,85.73,338,23.36
2016-10-20,71.08,2018-02-05,85.73,324,20.60
2017-05-23,74.42,2018-02-05,85.73,177,15.19
2017-07-14,75.35,2018-02-05,85.73,141,13.76
2017-08-16,72.30,2018-02-05,85.73,118,18.56
2018-02-23,88.06,2019-04-15,115.69,286,31.38
2018-04-10,88.23,2019-04-15,115.69,255,31.13
2018-07-10,88.79,2019-04-15,115.69,192,30.29
2018-11-02,89.76,2019-04-15,115.69,110,28.89
2018-12-31,91.42,2019-04-15,115.69,72,26.55
2019-04-25,115.59,2019-07-12,124.14,54,7.39
2019-08-08,124.90,2020-02-03,142.73,122,14.27
2019-08-28,123.66,2020-02-03,142.73,108,15.42
2019-11-13,121.50,2020-02-03,142.73,54,17.48
2020-03-26,122.93,2020-08-27,181.20,107,47.40
2020-09-11,181.62,2021-09-13,284.97,252,56.90
2020-12-07,200.49,2021-09-13,284.97,192,42.14
2021-01-29,210.85,2021-09-13,284.97,156,35.15
2021-03-19,195.98,2021-09-13,284.97,122,45.41
2021-06-17,227.91,2021-09-13,284.97,60,25.04
