Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
1996-02-20,0.26,1999-09-21,0.62,905,138.79
1996-04-01,0.23,1999-09-21,0.62,876,171.57
1996-04-09,0.23,1999-09-21,0.62,871,166.35
1996-05-06,0.23,1999-09-21,0.62,852,170.24
1996-07-18,0.19,1997-08-26,0.20,280,6.59
1996-09-18,0.21,1999-09-21,0.62,758,194.68
1997-02-18,0.16,1997-08-26,0.20,132,24.48
1997-05-14,0.16,1997-08-26,0.20,72,25.80
1997-05-27,0.15,1997-08-26,0.20,64,28.99
1997-07-11,0.14,1997-08-26,0.20,32,46.50
1997-11-07,0.18,1999-09-21,0.62,469,250.63
1998-01-02,0.15,1999-09-21,0.62,432,326.15
1998-06-09,0.25,1999-09-21,0.62,324,145.13
1998-09-15,0.34,1999-09-21,0.62,256,81.34
1998-10-12,0.33,1999-09-21,0.62,237,84.98
1998-11-23,0.32,1999-09-21,0.62,207,91.03
1998-12-02,0.32,1999-09-21,0.62,201,92.36
1999-02-11,0.35,1999-09-21,0.62,153,74.76
1999-03-16,0.32,1999-09-21,0.62,131,95.07
1999-06-30,0.41,1999-09-21,0.62,57,49.53
1999-10-12,0.60,1999-12-13,0.88,43,46.26
2000-01-14,0.90,2004-12-20,1.12,1238,24.89
2000-04-25,1.15,2005-03-03,1.49,1219,30.28
2000-06-07,0.86,2004-12-20,1.12,1139,29.91
2000-11-01,0.37,2004-12-20,1.12,1036,205.95
2000-11-14,0.36,2004-12-20,1.12,1027,209.73
2001-01-02,0.27,2003-06-02,0.31,603,17.31
2001-06-20,0.39,2004-12-20,1.12,878,189.43
2001-08-27,0.34,2004-12-20,1.12,831,231.50
2001-08-31,0.33,2004-12-20,1.12,827,238.11
2001-10-10,0.30,2003-06-02,0.31,412,3.75
2002-03-04,0.43,2004-12-20,1.12,706,158.21
2002-05-08,0.44,2004-12-20,1.12,660,157.37
2002-07-05,0.33,2004-12-20,1.12,620,234.69
2002-07-11,0.33,2004-12-20,1.12,616,242.73
2002-08-14,0.27,2003-06-02,0.31,200,15.03
2002-09-17,0.26,2003-06-02,0.31,177,17.91
2002-10-11,0.26,2003-06-02,0.31,159,20.26
2003-01-02,0.26,2003-06-02,0.31,103,17.91
2003-01-28,0.26,2003-06-02,0.31,86,19.68
2003-04-28,0.25,2003-06-02,0.31,24,25.90
2003-10-06,0.40,2004-12-20,1.12,304,181.38
2003-12-01,0.39,2004-12-20,1.12,265,188.90
2003-12-11,0.38,2004-12-20,1.12,257,195.71
2003-12-26,0.37,2004-12-20,1.12,247,201.83
2004-07-15,0.59,2004-12-20,1.12,110,90.46
2005-05-06,1.33,2005-12-29,2.55,164,91.86
2005-05-19,1.34,2005-12-29,2.55,155,90.28
2006-02-22,2.55,2006-12-07,3.11,201,22.04
2006-04-05,2.40,2006-12-07,3.11,171,29.50
2006-06-29,2.11,2006-12-07,3.11,112,47.60
2006-07-20,2.16,2006-12-07,3.11,98,43.87
2007-01-08,3.05,2007-06-26,4.27,117,39.99
2007-08-22,4.73,2009-08-17,5.70,500,20.44
2007-11-28,6.44,2010-05-06,8.79,613,36.64
2008-02-28,4.64,2009-08-17,5.70,370,22.85
2008-03-04,4.45,2009-08-17,5.70,367,28.06
2008-03-11,4.55,2009-08-17,5.70,362,25.32
2008-07-08,6.41,2010-05-06,8.79,461,37.15
2008-08-06,5.86,2010-05-06,8.79,440,49.98
2008-10-28,3.57,2009-08-17,5.70,201,59.73
2008-12-03,3.42,2009-08-17,5.70,176,66.41
2009-01-05,3.38,2009-08-17,5.70,155,68.74
2009-01-22,3.16,2009-08-17,5.70,143,80.61
2009-03-11,3.31,2009-08-17,5.70,110,72.19
2009-12-21,7.08,2010-05-06,8.79,93,24.22
2010-02-16,7.26,2010-05-06,8.79,56,21.07
2010-05-11,9.16,2010-10-29,10.75,120,17.33
2010-07-22,9.25,2010-10-29,10.75,70,16.20
2010-09-01,8.94,2010-10-29,10.75,41,20.23
2011-03-25,12.56,2011-08-04,13.48,91,7.35
2011-04-20,12.23,2011-08-04,13.48,73,10.21
2011-05-31,12.42,2011-08-04,13.48,46,8.49
2011-06-27,11.86,2011-08-04,13.48,27,13.65
2011-08-26,13.70,2012-04-13,21.62,158,57.78
2011-10-11,14.30,2012-04-13,21.62,127,51.20
2011-12-01,13.85,2012-04-13,21.62,91,56.02
2012-04-25,21.79,2014-06-20,22.73,541,4.32
2012-05-23,20.38,2014-06-20,22.73,521,11.53
2012-07-31,21.81,2014-06-20,22.73,474,4.19
2012-11-23,20.41,2014-06-20,22.73,395,11.35
2012-12-31,19.01,2014-06-20,22.73,370,19.58
2013-02-11,17.14,2014-06-20,22.73,342,32.60
2013-03-15,15.85,2014-06-20,22.73,319,43.44
2013-04-29,15.36,2014-06-20,22.73,289,47.95
2013-07-03,15.03,2014-06-20,22.73,243,51.23
2013-09-23,17.52,2014-06-20,22.73,187,29.70
2014-02-10,18.89,2014-06-20,22.73,91,20.30
2014-04-22,18.99,2014-06-20,22.73,42,19.69
2014-10-20,24.94,2014-12-08,28.10,34,12.67
2014-12-26,28.50,2017-04-11,35.41,576,24.25
2015-01-08,27.97,2017-04-11,35.41,568,26.58
2015-01-22,28.10,2017-04-11,35.41,559,26.01
2015-07-15,31.70,2017-04-11,35.41,439,11.68
2015-09-08,28.08,2017-04-11,35.41,401,26.11
2015-11-19,29.69,2017-04-11,35.41,349,19.24
2016-02-16,24.16,2017-04-11,35.41,291,46.55
2016-05-20,23.81,2017-04-11,35.41,224,48.74
2016-07-07,23.99,2017-04-11,35.41,192,47.62
2016-09-13,26.99,2017-04-11,35.41,145,31.20
2016-11-21,27.93,2017-04-11,35.41,96,26.76
2017-07-10,36.26,2018-09-10,54.58,295,50.51
2017-10-09,38.96,2018-09-10,54.58,231,40.10
2018-02-14,41.84,2018-09-10,54.58,143,30.45
2018-04-10,43.31,2018-09-10,54.58,106,26.02
2018-05-02,44.14,2018-09-10,54.58,90,23.65
2018-07-06,46.99,2018-09-10,54.58,45,16.15
2019-01-16,38.74,2019-04-30,50.17,71,29.51
2019-06-06,46.31,2019-12-03,64.86,125,40.08
2019-08-13,52.24,2019-12-03,64.86,78,24.16
2020-04-06,65.62,2020-07-23,92.85,75,41.49
2020-09-30,115.81,2021-08-02,145.52,210,25.65
2021-03-16,125.57,2021-08-02,145.52,96,15.89
2021-06-04,125.89,2021-08-02,145.52,40,15.59
