Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
1993-05-03,12.44,1995-03-01,16.56,462,33.17
1994-04-21,14.72,1995-03-01,16.56,216,12.53
1994-08-18,13.31,1995-03-01,16.56,134,24.41
1995-09-08,18.81,1998-04-23,29.19,662,55.15
1996-04-26,24.00,1998-04-23,29.19,502,21.61
1996-07-01,23.75,1998-04-23,29.19,457,22.89
1996-07-24,22.69,1998-04-23,29.19,441,28.65
1996-11-05,22.75,1998-04-23,29.19,368,28.30
1997-01-17,23.25,1998-04-23,29.19,318,25.54
1997-06-13,25.12,1998-04-23,29.19,216,16.17
1997-09-18,23.88,1998-04-23,29.19,149,22.25
1997-10-20,23.88,1998-04-23,29.19,127,22.25
1997-11-05,23.31,1998-04-23,29.19,115,25.20
1997-12-30,23.62,1998-04-23,29.19,78,23.54
1998-08-18,32.88,2004-03-18,28.02,1403,-14.77
1998-09-08,32.22,2004-03-18,28.02,1389,-13.03
1999-06-04,41.00,2004-03-18,28.02,1203,-31.66
1999-08-17,41.62,2004-03-18,28.02,1152,-32.68
1999-11-03,41.94,2004-03-18,28.02,1097,-33.19
2000-01-11,41.00,2004-03-18,28.02,1050,-31.66
2000-03-13,32.44,2004-03-18,28.02,1008,-13.62
2000-06-30,32.94,2004-03-18,28.02,931,-14.93
2000-07-27,32.19,2004-03-18,28.02,913,-12.95
2000-09-25,29.44,2004-03-18,28.02,872,-4.82
2001-02-16,30.22,2004-03-18,28.02,772,-7.28
2001-04-06,26.25,2004-03-18,28.02,738,6.74
2001-07-13,27.65,2004-03-18,28.02,671,1.34
2001-10-03,28.65,2004-03-18,28.02,618,-2.20
2001-11-13,27.46,2004-03-18,28.02,589,2.04
2001-12-27,26.73,2004-03-18,28.02,559,4.83
2002-08-15,24.16,2004-03-18,28.02,400,15.98
2002-10-14,17.97,2004-03-18,28.02,359,55.93
2003-01-06,16.65,2004-03-18,28.02,302,68.29
2003-03-14,13.54,2004-03-18,28.02,255,106.94
2004-05-28,26.40,2005-08-30,32.40,316,22.73
2005-05-09,30.12,2005-08-30,32.40,79,7.57
2005-07-08,28.65,2005-08-30,32.40,37,13.09
2006-03-17,35.10,2007-05-29,50.61,300,44.19
2006-06-15,33.35,2007-05-29,50.61,238,51.75
2007-03-12,44.67,2007-05-29,50.61,54,13.30
2007-08-22,49.36,2017-06-12,148.47,2468,200.79
2008-02-01,54.22,2017-06-12,148.47,2356,173.83
2008-10-28,56.62,2017-06-12,148.47,2169,162.22
2009-03-17,53.64,2017-06-12,148.47,2074,176.79
2010-06-08,68.38,2017-06-12,148.47,1765,117.12
2010-07-08,69.02,2017-06-12,148.47,1744,115.11
2011-01-19,75.35,2017-06-12,148.47,1609,97.04
2011-08-11,86.28,2017-06-12,148.47,1467,72.08
2012-03-29,97.64,2017-06-12,148.47,1308,52.06
2012-06-14,89.72,2017-06-12,148.47,1255,65.48
2012-08-22,88.55,2017-06-12,148.47,1207,67.67
2012-11-23,87.05,2017-06-12,148.47,1144,70.56
2013-06-18,99.75,2017-06-12,148.47,1003,48.84
2013-08-02,99.20,2017-06-12,148.47,971,49.67
2013-09-05,95.66,2017-06-12,148.47,948,55.21
2013-10-28,95.37,2017-06-12,148.47,911,55.68
2014-02-06,94.94,2017-06-12,148.47,842,56.38
2014-08-19,94.45,2017-06-12,148.47,708,57.19
2014-09-16,93.75,2017-06-12,148.47,689,58.37
2014-10-28,92.60,2017-06-12,148.47,659,60.33
2014-12-22,93.89,2017-06-12,148.47,621,58.13
2015-01-29,93.27,2017-06-12,148.47,596,59.18
2015-09-11,97.41,2017-06-12,148.47,440,52.42
2016-06-20,123.42,2017-06-12,148.47,246,20.30
2016-07-08,121.31,2017-06-12,148.47,233,22.39
2016-09-06,117.25,2017-06-12,148.47,192,26.63
2016-11-07,112.82,2017-06-12,148.47,148,31.60
2018-03-12,157.74,2023-05-16,294.15,1304,86.48
2019-01-07,180.22,2023-05-16,294.15,1097,63.22
2019-02-15,179.97,2023-05-16,294.15,1069,63.44
2019-11-20,194.13,2023-05-16,294.15,876,51.52
2020-04-06,177.04,2023-05-16,294.15,783,66.15
2020-11-23,217.00,2023-05-16,294.15,622,35.55
2020-12-15,214.86,2023-05-16,294.15,607,36.90
2022-01-31,259.45,2023-05-16,294.15,324,13.37
2022-03-17,237.47,2023-05-16,294.15,292,23.87
2022-05-24,244.52,2023-05-16,294.15,245,20.30
2022-10-13,246.75,2023-05-16,294.15,147,19.21
2023-06-12,288.57,2024-01-05,288.99,143,0.15
2023-09-13,281.77,2024-01-05,288.99,79,2.56
2023-10-19,258.38,2024-01-05,288.99,53,11.85
