Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
2021-12-21,37.28,2022-01-05,32.44,10,-12.98
2021-12-28,36.18,2022-01-04,34.24,5,-5.36
2021-12-30,36.59,2022-01-04,34.24,3,-6.42
2022-02-14,29.15,2022-02-18,24.59,4,-15.64
2022-03-09,24.88,2022-04-18,24.34,27,-2.17
2022-06-02,17.35,2022-06-10,13.76,6,-20.69
2022-06-23,14.86,2022-07-12,13.98,12,-5.92
2022-09-09,12.31,2022-09-20,10.11,7,-17.87
2022-10-04,10.79,2022-10-14,7.99,8,-25.95
2022-10-25,9.93,2022-11-18,10.64,18,7.15
2023-01-04,11.07,2023-02-17,14.23,31,28.55
2023-04-11,4.78,2023-05-11,4.65,22,-2.72
2023-05-10,5.50,2023-05-11,4.65,1,-15.45
2023-06-20,4.13,2023-08-01,4.61,29,11.62
2023-11-03,2.99,2023-11-27,2.85,15,-4.68
2024-05-06,0.60,2024-06-03,0.62,19,3.33
2024-06-27,0.62,2024-08-02,1.07,25,72.58
