Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
2006-11-15,45.08,2006-12-18,46.73,22,3.66
2007-01-19,45.59,2007-02-09,41.99,15,-7.90
2007-04-16,32.38,2007-06-11,30.47,39,-5.90
2007-08-20,19.50,2007-09-24,15.15,24,-22.31
2007-09-17,17.94,2007-09-24,15.15,5,-15.55
2007-10-03,16.73,2007-10-18,13.40,11,-19.90
2007-10-24,15.77,2007-11-26,12.84,22,-18.58
2007-12-03,15.85,2008-01-04,11.85,22,-25.24
2008-01-25,10.84,2008-02-19,13.13,16,21.13
2008-06-19,17.54,2008-07-02,14.69,9,-16.25
2008-07-16,15.39,2008-09-17,23.19,44,50.68
2008-11-03,15.12,2008-11-19,6.94,12,-54.10
2008-11-26,11.84,2009-05-13,18.90,114,59.63
2009-07-15,17.81,2009-08-14,21.47,22,20.55
2009-10-13,21.07,2009-10-30,18.24,13,-13.43
2009-12-22,18.26,2010-01-22,19.86,20,8.76
2010-04-14,21.16,2010-06-04,19.33,36,-8.65
2010-07-13,17.43,2010-07-19,15.51,4,-11.02
2010-11-02,18.92,2010-11-17,19.34,11,2.22
2011-05-19,23.70,2011-06-13,21.06,16,-11.14
2011-06-21,22.72,2011-07-28,20.79,26,-8.49
2011-08-29,18.47,2011-09-22,14.81,17,-19.82
2011-10-06,16.07,2011-12-14,20.53,48,27.75
2012-04-24,27.37,2012-07-25,33.00,64,20.57
2012-11-28,36.10,2013-02-01,41.77,44,15.71
2013-04-23,45.09,2013-05-21,49.90,20,10.67
2013-06-17,48.04,2013-06-21,43.06,4,-10.37
2013-07-11,45.66,2013-08-19,39.01,27,-14.56
2013-09-09,41.58,2013-10-04,41.96,19,0.91
2014-04-02,43.18,2014-04-23,39.44,14,-8.66
2014-05-23,39.53,2014-07-15,41.31,35,4.50
2014-08-18,40.60,2014-09-25,36.88,27,-9.16
2014-10-17,36.70,2014-12-15,32.85,40,-10.49
2014-12-26,35.47,2015-01-20,31.94,15,-9.95
2015-01-29,36.15,2015-03-06,42.33,25,17.10
2015-08-18,45.66,2015-08-24,40.21,4,-11.94
2015-10-05,38.96,2015-10-29,35.45,18,-9.01
2015-11-20,35.99,2015-12-11,33.60,14,-6.64
2016-01-28,31.92,2016-03-23,33.64,38,5.39
2016-05-20,34.77,2016-09-20,32.34,84,-6.99
2016-08-23,36.06,2016-09-13,34.25,14,-5.02
2016-09-28,34.61,2016-10-27,30.70,21,-11.30
2016-11-10,32.60,2016-12-15,35.70,24,9.51
2017-09-14,40.80,2017-11-02,46.95,35,15.07
2018-03-09,45.35,2018-07-25,41.10,95,-9.37
2018-08-21,44.30,2018-09-27,40.30,26,-9.03
2018-10-26,36.60,2019-01-28,39.40,61,7.65
2019-01-02,37.68,2019-01-28,39.40,17,4.56
2020-01-07,63.05,2020-02-24,71.71,32,13.74
2020-03-04,70.56,2020-03-09,57.35,3,-18.72
2020-04-06,38.67,2020-06-11,67.09,46,73.49
2020-11-19,92.42,2020-12-31,82.82,28,-10.39
2021-01-19,85.19,2021-05-21,105.76,86,24.15
2021-07-21,92.76,2021-08-19,107.05,21,15.41
2021-10-13,101.58,2021-11-30,112.86,33,11.10
2022-01-13,116.07,2022-01-20,101.81,4,-12.29
2022-02-25,97.74,2022-03-24,84.86,19,-13.18
2022-04-19,83.01,2022-06-14,74.29,39,-10.50
2022-07-01,77.19,2022-12-28,89.46,124,15.90
2022-10-04,77.03,2022-10-14,66.66,8,-13.46
2022-10-25,73.05,2022-12-28,89.46,44,22.46
2023-06-02,123.15,2023-07-06,130.96,22,6.34
2023-10-31,114.02,2024-01-04,166.31,44,45.86
2024-02-23,156.92,2024-04-04,162.02,28,3.25
2024-07-11,174.79,2024-08-05,182.01,17,4.13
