Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
2006-01-05,25.87,2006-01-17,23.90,7,-7.62
2006-02-15,22.61,2006-05-18,20.29,64,-10.26
2006-03-20,23.50,2006-04-04,22.14,11,-5.79
2006-04-21,22.49,2006-05-10,21.01,13,-6.58
2006-06-02,20.70,2006-06-12,19.41,6,-6.23
2006-06-16,20.09,2006-06-22,18.61,4,-7.37
2006-07-25,16.73,2006-09-22,14.85,42,-11.24
2006-08-17,16.82,2006-09-22,14.85,25,-11.71
2006-10-12,15.43,2007-03-26,14.22,111,-7.84
2007-04-05,14.97,2007-07-26,13.64,77,-8.88
2007-08-29,12.85,2007-11-16,12.10,56,-5.84
2007-11-28,12.73,2007-12-14,11.95,12,-6.13
2008-01-10,11.70,2008-10-06,10.33,186,-11.71
2008-07-08,12.85,2008-07-28,11.82,14,-8.02
2008-07-15,12.85,2008-07-28,11.82,9,-8.02
2008-08-05,12.83,2008-10-01,11.34,40,-11.61
2008-10-31,9.03,2008-11-20,5.48,14,-39.31
2008-12-05,7.61,2010-08-26,5.40,433,-29.04
2009-03-16,7.60,2010-05-26,6.04,302,-20.53
2009-11-16,8.38,2010-02-11,7.47,59,-10.86
2009-11-24,8.56,2010-02-11,7.47,53,-12.73
2010-03-03,7.90,2010-03-15,6.80,8,-13.92
2010-03-11,7.86,2010-03-15,6.80,2,-13.49
2010-04-14,7.16,2010-05-21,6.24,27,-12.85
2010-06-15,6.11,2010-08-26,5.40,51,-11.62
2010-08-17,5.80,2010-08-26,5.40,7,-6.90
2010-09-16,5.45,2012-07-26,4.97,469,-8.81
2011-02-16,7.10,2011-05-23,6.57,66,-7.46
2011-05-31,7.18,2011-08-04,6.39,46,-11.00
2011-06-09,6.88,2011-08-04,6.39,39,-7.12
2011-07-28,7.28,2011-08-02,6.64,3,-8.79
2011-08-26,6.37,2011-09-22,5.62,18,-11.77
2011-10-27,5.64,2011-11-25,5.27,20,-6.56
2011-11-30,5.90,2011-12-14,5.13,10,-13.05
2011-12-29,5.33,2012-07-26,4.97,144,-6.75
2012-03-15,6.00,2012-04-13,5.62,20,-6.33
2012-04-20,5.94,2012-07-20,5.38,63,-9.43
2012-06-12,5.87,2012-06-25,5.52,9,-5.96
2012-07-02,5.80,2012-07-20,5.38,13,-7.24
2012-08-08,5.38,2013-02-20,7.29,132,35.50
2012-11-19,5.21,2013-02-20,7.29,62,39.92
2013-05-02,7.61,2013-06-20,9.11,34,19.71
2013-12-06,11.85,2013-12-11,11.18,3,-5.65
2013-12-19,11.62,2016-06-17,22.49,627,93.55
2014-05-23,12.83,2014-08-07,12.26,52,-4.44
2014-07-23,13.02,2014-08-07,12.26,11,-5.84
2014-08-29,12.68,2014-09-05,12.01,4,-5.28
2014-09-10,12.51,2014-09-25,11.95,11,-4.48
2014-10-08,12.14,2014-10-14,11.56,4,-4.78
2014-10-21,12.03,2016-06-17,22.49,417,86.95
2015-05-14,17.91,2015-07-27,17.11,50,-4.47
2015-06-18,18.02,2015-07-27,17.11,26,-5.05
2015-08-05,17.67,2015-08-20,16.87,11,-4.53
2015-08-28,17.07,2016-06-17,22.49,202,31.75
2015-09-08,16.95,2015-09-28,15.88,14,-6.31
2015-10-01,16.69,2016-06-17,22.49,179,34.75
2016-02-01,17.88,2016-02-05,16.62,4,-7.05
2016-02-17,17.57,2016-06-17,22.49,85,28.00
2016-09-30,23.80,2016-10-17,22.82,11,-4.12
2016-12-12,21.09,2017-02-23,24.48,49,16.07
2017-08-18,26.89,2017-11-29,25.95,71,-3.50
2017-11-20,28.35,2017-11-28,26.39,5,-6.91
2018-01-03,25.56,2018-06-27,31.85,121,24.61
2018-02-16,27.20,2018-06-27,31.85,90,17.10
2018-04-04,27.74,2018-06-27,31.85,59,14.82
2018-10-16,38.11,2018-10-24,35.68,6,-6.38
2018-11-01,36.99,2018-11-20,34.05,13,-7.95
2018-11-28,36.65,2020-03-12,31.00,322,-15.42
2018-12-31,35.34,2020-03-12,31.00,301,-12.28
2019-04-10,38.36,2019-04-16,36.17,4,-5.71
2019-04-26,37.38,2020-03-09,34.09,218,-8.80
2019-10-23,40.09,2020-02-28,37.39,87,-6.73
2020-02-19,43.02,2020-02-24,41.08,3,-4.51
2020-03-31,32.63,2021-05-12,41.35,281,26.72
2020-07-14,35.22,2021-05-12,41.35,209,17.40
2020-10-05,39.24,2020-10-27,36.05,16,-8.13
2020-11-09,38.21,2021-05-12,41.35,126,8.22
2020-12-15,34.67,2021-05-12,41.35,101,19.27
2021-03-30,38.96,2021-05-12,41.35,30,6.13
2021-07-21,43.58,2021-11-22,40.70,87,-6.61
2021-09-23,45.00,2021-10-04,42.41,7,-5.76
2021-10-15,43.40,2021-11-15,41.34,21,-4.75
2021-12-06,40.70,2022-06-10,37.23,129,-8.53
2022-03-16,43.84,2022-05-09,38.29,37,-12.66
2022-05-27,41.20,2022-06-09,37.97,8,-7.84
2022-06-29,37.80,2024-03-11,66.12,426,74.92
2022-10-04,41.03,2024-03-11,66.12,359,61.15
2023-06-14,53.31,2023-10-12,48.64,83,-8.76
2023-08-15,51.68,2023-10-12,48.64,41,-5.88
2023-08-28,53.79,2023-10-12,48.64,32,-9.57
2023-10-31,51.19,2024-03-11,66.12,89,29.17
