Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
2009-11-25,2.18,2013-04-15,11.55,849,429.82
2009-12-01,2.26,2013-04-15,11.55,846,411.06
2009-12-14,2.22,2013-04-15,11.55,837,420.27
2010-02-10,2.46,2013-04-15,11.55,798,369.51
2010-03-17,2.58,2013-04-15,11.55,774,347.67
2010-05-25,3.40,2013-04-15,11.55,726,239.71
2010-11-30,7.28,2011-03-16,6.47,73,-11.13
2011-01-25,7.58,2011-02-28,6.75,23,-10.95
2011-03-25,6.79,2011-08-08,5.86,93,-13.70
2011-05-27,7.41,2011-08-04,6.69,47,-9.72
2011-08-31,6.14,2011-10-07,5.50,26,-10.42
2011-09-07,6.08,2011-10-07,5.50,22,-9.54
2011-09-13,5.98,2011-09-22,5.62,7,-6.02
2011-09-27,6.01,2013-04-15,11.55,387,92.18
2011-10-11,5.84,2013-04-15,11.55,377,97.77
2011-12-02,6.85,2013-04-15,11.55,340,68.61
2012-03-14,8.16,2012-04-16,7.26,22,-11.03
2012-04-26,7.58,2012-05-03,6.99,5,-7.78
2012-06-06,6.80,2013-04-15,11.55,213,69.85
2012-07-27,7.89,2012-08-01,7.00,3,-11.28
2012-08-15,7.38,2013-04-15,11.55,164,56.50
2012-11-26,7.39,2013-04-15,11.55,95,56.29
2013-05-10,12.13,2013-09-13,10.64,87,-12.28
2013-10-04,11.67,2013-10-09,10.33,3,-11.48
2013-10-29,10.67,2013-10-30,9.83,1,-7.87
2013-11-25,9.22,2014-01-30,17.12,44,85.68
2014-04-22,14.80,2017-11-27,71.30,908,381.76
2014-04-30,14.02,2017-11-27,71.30,902,408.56
2014-05-09,13.84,2014-07-17,12.78,47,-7.66
2014-07-30,14.00,2017-11-27,71.30,839,409.29
2015-03-30,41.53,2015-04-30,34.09,22,-17.91
2015-05-12,40.04,2016-02-08,32.51,187,-18.81
2015-08-28,46.67,2015-09-28,35.34,20,-24.28
2015-10-09,46.10,2016-02-08,32.51,82,-29.48
2016-01-22,50.37,2016-02-02,39.26,7,-22.06
2016-02-26,38.02,2017-11-27,71.30,442,87.53
2016-03-21,35.90,2017-11-27,71.30,426,98.61
2016-07-06,47.79,2016-11-03,40.16,85,-15.97
2016-11-07,44.13,2016-12-22,39.04,32,-11.53
2017-01-04,41.28,2017-11-27,71.30,226,72.72
2017-04-12,51.80,2017-11-27,71.30,158,37.64
2017-06-20,45.67,2017-11-27,71.30,111,56.12
2018-04-18,79.86,2018-12-12,73.83,165,-7.55
2018-11-01,112.42,2018-11-13,99.50,8,-11.49
2019-01-04,74.71,2019-12-09,113.75,234,52.26
2019-03-12,80.97,2019-04-30,72.24,34,-10.78
2019-05-08,80.59,2019-12-09,113.75,149,41.15
2019-10-15,93.49,2019-12-09,113.75,38,21.67
2020-01-06,110.77,2020-01-13,103.07,5,-6.95
2020-02-07,103.98,2020-02-24,96.93,10,-6.78
